SampleID,A2,ASF356,Acetatifactor,Acetatifactor-muris,Acidovorax,Acinetobacter,Acinetobacter-sp.-CIP-56.2,Acutalibacter-muris,Adlercreutzia-mucosicola,Adlercreutzia-muris,Akkermansia,Akkermansia-muciniphila,Akkermansia-sp.-KLE1798,Alistipes,Alistipes-finegoldii,Alistipes-inops,Alistipes-obesi,Alistipes-shahii,Alistipes-sp.-N15.MGS-157,Alistipes-sp.-cv1,Allobaculum,Alloprevotella,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Alteromonas,Anaerofilum,Anaerofustis,Anaeroplasma,Anaerostipes,Anaerotruncus,Anaerotruncus-sp.-G3(2012),Anaerovoracaceae,Anaerovorax,Anoxybacillus,Arcobacteraceae,Asticcacaulis,Atopobiaceae,Bacilli,Bacillus,Bacteria,Bacteroidales,Bacteroides,Bacteroides-acidifaciens,Bacteroides-caccae,Bacteroides-caecimuris,Bacteroides-coprocola-DSM-17136,Bacteroides-faecichinchillae,Bacteroides-nordii,Bacteroides-sartorii,Bacteroides-sp.-Smarlab-3302398,Bacteroides-stercorirosoris,Bacteroides-uniformis,Bacteroides-vulgatus-ATCC-8482,Bacteroides-xylanisolvens,Bifidobacterium,Bifidobacterium-choerinum,Bilophila,Blautia,Bosea,Brachybacterium,Bradyrhizobium,Brevinema,Burkholderia-Caballeronia-Paraburkholderia,Burkholderiales,Burkholderiales-bacterium-YL45,Butyricicoccus,Butyricimonas,Butyricimonas-sp.-AT11,Butyricimonas-synergistica,Butyricimonas-virosa,Candidatus-Arthromitus,Candidatus-Gastranaerophilales-bacterium-Zag_111,Candidatus-Saccharimonas,Candidatus-Soleaferrea,Candidatus-Stoquefichus,Caproiciproducens,Catenibacterium,Cellulosimicrobium,Cetobacterium,Chloroplast,Christensenella-minuta,Christensenella-sp.-Marseille-P2437,Christensenellaceae,Christensenellaceae-R-7-group,Clostridia,Clostridia-UCG-014,Clostridia-vadinBB60-group,Clostridiales-bacterium-CIEAF-012,Clostridiales-bacterium-CIEAF-020,Clostridiales-bacterium-CIEAF-021,Clostridiales-bacterium-CIEAF-026,Clostridium-isatidis,Clostridium-sensu-stricto-1,Clostridium-sp.-ASF356,Clostridium-sp.-Clone-44,Clostridium-sp.-Clone-47,Clostridium-sp.-Clone-49,Clostridium-sp.-Culture-27,Clostridium-sp.-Culture-41,Clostridium-sp.-Culture-54,Clostridium-sp.-ND2,Colidextribacter,Collinsella,Coprococcus,Coriobacteriaceae-UCG-002,Corynebacterium,Corynebacterium-propinquum,Corynebacterium-tuberculostearicum,DNF00809,Defluviitaleaceae-UCG-011,Desmonostoc-PCC-7422,Desulfovibrio,Desulfovibrio-fairfieldensis,Desulfovibrionaceae,Devosia,Dialister,Dialister-invisus-DSM-15470,Dialister-sp.-Marseille-P5638,Dielma,Dorea-sp.-5-2,Dubosiella,Dubosiella-newyorkensis,Dyadobacter-fermentans,Eggerthella,Eisenbergiella,Elizabethkingia,Endozoicomonas,Enterobacterales,Enterobacteriaceae,Enterococcus,Enterorhabdus,Erysipelatoclostridium,Erysipelatoclostridium-ramosum,Erysipelotrichaceae,Erysipelotrichaceae-UCG-003,Escherichia-Shigella,Ethanoligenenaceae,Eubacterium-plexicaudatum,Eubacterium-sp.-14-2,Faecalibacterium,Faecalibaculum,Faecalibaculum-rodentium,Faecalitalea,Family-XIII-AD3011-group,Family-XIII-UCG-001,Firmicutes,Flavobacterium,Flavonifractor,Frisingicoccus,Fusicatenibacter,Fusobacterium,GCA-900066575,Gastranaerophilales,Harryflintia,Helicobacter,Helicobacter-ganmani,Helicobacter-hepaticus,Helicobacter-mastomyrinus,Holdemanella,Incertae-Sedis,Intestinimonas,Klebsiella,Lachnoclostridium,Lachnospiraceae,Lachnospiraceae-AC2044-group,Lachnospiraceae-FCS020-group,Lachnospiraceae-NC2004-group,Lachnospiraceae-NK4A136-group,Lachnospiraceae-UCG-001,Lachnospiraceae-UCG-006,Lachnospiraceae-UCG-010,Lachnospiraceae-bacterium-10-1,Lachnospiraceae-bacterium-28-4,Lachnospiraceae-bacterium-3-2,Lachnospiraceae-bacterium-595,Lachnospiraceae-bacterium-A4,Lachnospiraceae-bacterium-COE1,Lachnospiraceae-bacterium-DW59,Lactobacillales,Lactobacillus,Lactobacillus-intestinalis,Lactobacillus-mucosae-LM1,Lactobacillus-murinus,Lactococcus,Lactococcus-raffinolactis,Leuconostoc,Lysinibacillus,Lysobacter,Malacoplasma-muris,Marvinbryantia,Megamonas,Megasphaera,Methyloprofundus,Micrococcaceae,Monoglobus,Morganella,Mucilaginibacter,Mucispirillum,Mucispirillum-schaedleri,Muribaculaceae,Muribaculum,Muribaculum-intestinale,NK4A214-group,Negativibacillus,Nostoc-PCC-73102,Nostocaceae,Odoribacter,Oscillibacter,Oscillospiraceae,Oscillospirales,Oxalobacter-formigenes,Paenarthrobacter,Paludicola,Parabacteroides,Parabacteroides-distasonis,Parabacteroides-goldsteinii,Parabacteroides-merdae,Parabacteroides-sp.,Parabacteroides-sp.-CT06,Paraprevotella,Parasutterella,Parasutterella-excrementihominis,Parvibacter,Pasteurellaceae-bacterium,Pedobacter,Peptococcaceae,Peptococcus,Peptoniphilus,Peptostreptococcaceae,Porphyromonas,Prevotella,Prevotellaceae,Prevotellaceae-UCG-001,Proteus,Providencia,Providencia-alcalifaciens,Pseudarthrobacter,Pseudomonas,RF39,Rhizobiaceae,Rhodococcus,Rhodospirillales,Rickettsia,Rikenella,Rikenella-sp.-Marseille-P3215,Rikenellaceae,Rikenellaceae-RC9-gut-group,Rikenellaceae-bacterium-DTU002,Romboutsia,Roseburia,Ruminiclostridium,Ruminococcaceae,Ruminococcus,Ruminococcus-sp.-N15.MGS-57,Shewanella,Sphingobium,Sphingomonas,Sphingopyxis,Streptococcus,Streptococcus-danieliae,Streptococcus-respiraculi,Streptomyces-sp.-Q1,Subdoligranulum,Subgroup-2,Tannerellaceae,Turicibacter,Turicimonas-muris,Tuzzerella,Tyzzerella,UBA1819,UCG-003,UCG-005,UCG-007,UCG-009,UCG-010,Vagococcus,Vagococcus-fluvialis,Veillonella,Verrucomicrobiaceae-bacterium-CHC8,Vibrio,Victivallis-vadensis,Wolbachia,Xanthobacteraceae,[Acetivibrio]-ethanolgignens-group,[Clostridium]-aldenense,[Clostridium]-cocleatum,[Clostridium]-innocuum-group,[Clostridium]-leptum,[Clostridium]-methylpentosum-group,[Eubacterium]-brachy-group,[Eubacterium]-coprostanoligenes-group,[Eubacterium]-fissicatena-group,[Eubacterium]-hallii-group,[Eubacterium]-nodatum-group,[Eubacterium]-oxidoreducens-group,[Eubacterium]-ventriosum-group,[Eubacterium]-xylanophilum-group,[Ruminococcus]-gnavus-group,[Ruminococcus]-torques-group,bacterium-enrichment-culture-clone-M153,gut-metagenome,human-gut-metagenome,marine-metagenome,metagenome,mouse-gut-metagenome
sample385,5857.710845,116177.9318,1952.570282,0,0,0,0,0,0,0,0,32212528.22,0,67363.67471,0,7810.281126,0,31241.12451,0,2928.855422,0,4284915.483,0,0,0,0,0,0,507668.2732,0,0,0,0,0,0,0,0,0,0,53695.68274,6131070.684,8731894.299,0,56624.53817,0,0,0,121059.3575,0,158158.1928,68585007.43,0,0,7810.281126,0,0,167921.0442,0,0,0,0,0,0,0,0,7810.281126,0,0,0,0,0,10739.13655,0,0,0,0,0,14644.27711,0,3905.140563,0,6833.995986,0,1952.570282,287027.8314,175731.3253,0,29288.55422,0,0,0,0,0,0,0,0,0,0,0,0,459830.3013,0,0,19525.70282,0,0,0,0,0,0,106415.0803,44909.11648,48814.25704,0,0,0,3905.140563,0,0,0,0,0,0,0,0,0,0,11715.42169,0,1952.570282,26359.6988,0,14644.27711,0,87865.66267,0,0,0,0,1716309.278,0,0,0,0,0,0,0,0,0,0,137656.2049,0,0,0,84936.80725,5857.710845,414921.1848,0,18549.41768,62482.24901,0,67363.67471,3895377.712,0,60529.67873,0,834723.7954,0,166944.7591,0,64434.81929,58577.10845,0,0,0,0,15620.56225,0,8786.566267,0,0,0,0,0,0,6833.995986,0,0,19525.70282,1952.570282,0,0,0,0,0,0,0,1110036.205,34335948.4,24407.12852,0,15620.56225,7810.281126,0,0,44909.11648,790790.964,640443.0524,21478.2731,0,0,0,326079.237,0,849368.0725,0,0,0,19525.70282,2346013.193,0,0,0,0,253834.1366,0,0,0,0,0,0,61505.96387,0,0,0,0,0,0,0,0,0,0,112272.7912,0,7810.281126,56624.53817,0,0,263596.988,0,149371.6265,0,11715.42169,0,0,0,0,15620.56225,0,0,0,0,0,167921.0442,0,0,92747.08838,0,4881.425704,0,0,0,8786.566267,3905.140563,0,0,0,0,0,0,0,0,0,22454.55824,0,0,0,0,0,39051.40563,0,0,0,0,0,0,0,0,0,19525.70282,0,0,0,0
sample386,0,34793.89555,20779.68762,0,0,0,0,0,0,0,0,12920133.22,0,184600.9459,0,5798.982592,0,8215.225339,0,5798.982592,0,1551227.843,0,0,0,0,0,0,277384.6673,0,0,0,0,1449.745648,0,0,0,0,966.4970987,6765.479691,1299455.349,12306890.81,0,27061.91876,0,0,0,72970.53095,0,28028.41586,1329416.759,0,2416.242747,16430.45068,0,0,385632.3424,0,0,0,0,966.4970987,0,0,3865.988395,3865.988395,0,0,0,0,0,30927.90716,0,0,0,0,0,0,0,0,0,8698.473888,0,0,137242.588,591496.2244,11114.71664,39143.1325,0,0,0,0,0,14014.20793,0,0,7731.97679,0,18363.44488,0,531573.4043,0,0,0,0,0,0,0,0,0,149323.8018,291398.8753,56540.08027,0,0,0,0,0,30444.65861,7248.72824,0,0,0,0,0,0,0,15947.20213,4832.485494,1932.994197,14497.45648,0,11597.96518,0,9292869.604,0,0,0,0,2365984.898,0,0,10148.21954,0,0,0,8215.225339,0,0,0,142558.3221,0,18363.44488,0,36726.88975,0,103898.4381,0,34793.89555,84085.24759,0,40592.87815,1850358.695,0,53640.58898,0,2122910.877,0,170103.4894,0,57023.32882,62339.06287,0,148840.5532,0,0,88917.73308,0,498229.2544,0,0,23679.17892,0,0,0,0,0,0,5798.982592,0,0,0,0,16913.69923,0,0,0,45908.61219,18357162.64,13530.95938,0,13530.95938,53157.34043,0,0,22712.68182,252255.7428,1608251.172,46875.10929,0,7731.97679,0,2315243.8,0,1110021.918,0,0,0,0,4740668.269,0,0,0,0,57023.32882,6282.231142,0,21746.18472,0,0,8698.473888,0,6282.231142,0,0,0,0,0,0,0,0,0,928320.4633,0,7248.72824,19329.94197,0,0,289949.1296,0,449421.1509,0,12564.46228,0,0,0,0,0,0,0,0,0,0,28028.41586,4349.236944,0,226643.5696,0,5315.734043,0,0,0,21262.93617,1449.745648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11114.71664,0,0,56056.83173,0,0,0,20779.68762,0,0,0,14980.70503
sample387,0,21382.98649,30069.82475,0,0,0,0,0,0,0,34747.35305,4245859.255,0,106914.9325,0,0,0,17373.67652,0,14700.80321,0,1893730.741,0,0,0,0,0,0,162377.0537,0,0,0,0,4009.309967,0,0,0,0,0,0,648839.9964,7067077.036,0,21382.98649,0,0,0,44102.40964,0,14032.58489,896748.996,0,1336.436656,65485.39613,0,0,310721.5225,0,0,0,0,0,0,0,0,6013.964951,0,0,0,0,0,120947.5173,0,0,0,0,0,0,0,2004.654984,0,8686.838262,0,0,48779.93793,2450356.608,8018.619934,16705.4582,0,0,0,6682.183279,0,0,0,0,34079.13472,0,14700.80321,0,416968.2366,0,0,0,0,0,0,0,0,0,291343.191,212493.4283,47443.50128,0,0,0,0,0,28733.3881,12696.14823,0,0,0,0,0,0,0,7350.401607,0,10023.27492,14700.80321,0,12696.14823,0,5227471.979,0,0,0,0,7196043.173,0,0,16705.4582,0,0,0,0,0,0,0,73504.01607,0,10023.27492,0,22051.20482,0,46107.06462,0,66153.61446,27396.95144,0,98228.0942,1520864.914,0,57466.7762,0,1307035.049,5345.746623,248577.218,0,41429.53633,3884353.14,0,144335.1588,0,0,53457.46623,0,428996.1665,0,0,0,0,0,0,7350.401607,0,8018.619934,10691.49325,0,0,0,0,0,0,0,0,41429.53633,13232727.55,12696.14823,0,9355.05659,26060.51479,0,0,29401.60643,108919.5874,610751.5517,54125.68456,0,0,7350.401607,2314708.288,0,1419963.947,0,0,0,0,3167354.874,0,4677.528295,0,0,20714.76816,668.2183279,0,0,0,0,10023.27492,16037.23987,2672.873311,0,0,0,0,0,0,0,0,0,1084518.346,0,0,16705.4582,0,0,314730.8324,0,327426.9807,0,0,0,0,0,0,15369.02154,0,0,0,0,0,62144.30449,0,0,69494.7061,0,0,0,0,0,30738.04308,6013.964951,0,0,0,0,0,0,0,0,0,0,0,0,8018.619934,0,2672.873311,0,0,0,12027.9299,0,0,49448.15626,0,0,0,4009.309967,0,0,0,24724.07813
sample388,0,14323.29398,11719.05871,0,0,0,0,0,0,0,0,17824037.23,0,73569.64633,0,3906.352902,0,0,0,0,0,3712988.434,0,0,0,0,0,0,70965.41106,0,0,0,0,0,0,0,0,0,0,12370.11752,522800.2301,7212429.576,0,20833.88215,0,0,0,29948.70559,0,11067.99989,612646.3469,0,0,16927.52924,0,0,63152.70526,0,0,0,18229.64688,0,0,0,0,2604.235268,0,0,0,0,0,52735.76418,0,0,0,0,0,0,0,0,0,3906.352902,0,0,741555.9926,625667.5232,0,23438.11741,0,0,0,0,0,0,0,0,0,0,0,0,125654.3517,0,0,0,0,0,0,0,0,0,59246.35235,50782.58773,31250.82322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3906.352902,9114.823439,0,0,0,3255.294085,0,7314645.81,0,0,0,0,1656944.689,0,0,20182.82333,0,0,0,0,0,0,0,78127.05805,0,5208.470537,0,31250.82322,3255.294085,148441.4103,0,0,0,0,50131.52891,451183.7602,0,0,0,733092.228,0,46876.23483,0,20833.88215,67059.05816,0,21484.94096,0,0,74220.70515,0,810568.2273,5859.529354,0,0,0,0,1953.176451,0,0,1302.117634,85288.70504,1953.176451,0,0,0,0,0,0,0,12370.11752,25018888.22,16927.52924,0,5208.470537,5208.470537,0,0,26693.4115,57293.1759,267585.1738,15625.41161,0,3906.352902,0,1296909.164,0,1138701.871,0,0,0,0,2674549.621,0,0,0,0,11719.05871,0,0,0,0,0,0,5208.470537,18880.7057,0,0,0,0,0,0,0,0,0,716164.6988,0,5208.470537,20182.82333,0,0,13021.17634,0,182947.5276,0,0,0,7812.705805,0,0,10416.94107,0,0,0,0,0,64454.82289,3255.294085,0,29297.64677,0,0,0,0,0,20833.88215,3255.294085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8463.764622,4557.41172,0,0,0,0,0,0,0,0,0,0,0
sample389,15754.30086,102817.5424,103646.7162,0,0,0,0,9120.911023,0,0,0,7200544.666,0,165834.7459,0,12437.60594,0,0,0,12437.60594,0,1200643.56,0,0,0,0,0,0,421220.2545,0,0,0,0,0,0,0,0,0,0,0,580421.6105,6477505.174,0,8291.737293,0,0,0,44775.38138,0,11608.43221,583738.3055,0,0,12437.60594,0,5804.216105,789373.3903,0,0,0,12437.60594,0,0,0,0,5804.216105,0,0,0,0,0,101988.3687,0,0,0,0,0,0,0,0,0,14925.12713,0,0,745427.1827,1304290.276,5804.216105,159201.356,0,0,0,0,0,0,0,0,91209.11023,0,24046.03815,0,1121872.056,0,0,0,0,0,0,0,0,0,381419.9155,383078.263,58871.33478,0,0,0,0,0,53067.11868,0,0,0,0,0,0,3316.694917,0,3316.694917,0,0,5804.216105,1658.347459,4975.042376,0,5810849.495,0,0,0,0,886386.7167,0,0,19070.99577,0,0,0,24875.21188,0,0,0,233826.9917,0,14925.12713,0,35654.47036,0,104475.8899,0,49750.42376,188222.4366,0,221389.3857,4167427.164,0,101988.3687,0,3232119.197,0,392199.174,829.1737293,95354.97887,4210544.198,0,186564.0891,0,38971.16528,1450224.853,0,229681.123,0,0,0,0,0,0,10779.25848,0,9120.911023,17412.64832,0,0,0,0,11608.43221,0,0,0,1010762.776,23815527.85,22387.69069,0,20729.34323,53896.29241,0,0,18241.82205,1073779.979,2814215.637,85404.89412,0,0,5804.216105,1828328.073,0,682409.9792,0,0,0,5804.216105,1459345.764,0,0,0,0,113596.8009,5804.216105,0,0,0,0,0,3316.694917,0,0,0,0,0,22387.69069,0,0,0,0,1829157.247,0,10779.25848,23216.86442,0,0,347423.7926,0,1125188.751,0,0,0,0,0,0,7462.563564,0,0,0,0,0,0,4975.042376,0,146763.7501,0,0,0,0,0,68821.41953,4975.042376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11608.43221,0,0,15754.30086,0,0,39800.33901,0,0,0,11608.43221,0,0,0,37312.81782
sample390,0,145752.2653,110161.5959,0,0,0,0,0,0,0,0,31711286.48,0,210154.4291,0,13558.35026,0,0,0,20337.5254,0,3148926.849,0,0,0,0,0,0,401666.1266,0,0,0,0,0,0,0,0,0,0,0,713508.1827,10385696.3,0,30506.2881,0,0,0,71181.33889,0,32201.08188,1188050.442,0,0,0,0,0,893156.3237,0,0,0,0,0,0,0,10168.7627,18642.73161,0,0,3389.587566,0,0,191511.6975,0,0,0,0,0,0,0,0,0,13558.35026,0,0,1579547.806,1267705.75,0,2020194.189,0,0,0,0,0,0,0,0,325400.4064,0,59317.78241,0,2877759.844,0,0,0,0,0,0,0,0,0,830448.9537,367770.2509,106772.0083,0,0,0,0,0,23727.11296,0,0,0,0,28811.49431,0,0,0,13558.35026,0,0,0,0,0,0,10543312.12,0,0,0,0,786384.3154,0,0,42369.84458,0,0,0,57622.98863,0,0,0,459289.1152,0,50843.81349,0,91518.86429,0,262693.0364,0,105077.2146,305062.881,0,305062.881,5433508.869,3389.587566,145752.2653,0,13643089.95,0,472847.4655,5084.381349,222017.9856,644021.6376,0,0,0,0,262693.0364,0,293199.3245,0,0,0,0,0,0,0,0,8473.968916,157615.8218,0,0,0,0,25421.90675,0,0,0,2210011.093,51245479.62,28811.49431,0,55928.19484,115245.9773,0,0,83044.89537,1576158.218,5860596.902,115245.9773,0,0,16947.93783,1694793.783,0,1438879.922,0,0,0,0,1698183.371,0,0,0,0,283030.5618,11863.55648,0,22032.31918,0,0,10168.7627,0,0,0,0,0,0,22032.31918,0,0,0,0,1888000.274,0,11863.55648,42369.84458,0,0,588093.4427,0,1843935.636,0,0,0,0,0,0,0,0,0,0,0,0,93213.65807,0,0,155921.028,0,0,0,0,0,189816.9037,10168.7627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15253.14405,0,0,69486.54511,0,0,0,11863.55648,0,0,0,184732.5224
sample391,120216.5107,142696.0209,100669.1106,0,0,0,0,0,0,0,0,9851889.66,0,1930305.762,0,25411.62015,0,67438.53041,0,30298.47018,0,8157130.07,0,0,0,0,0,0,403653.8125,0,0,0,0,0,0,0,0,0,0,161266.051,1740695.981,32612882.36,0,115329.6607,0,0,0,85031.19052,0,40072.17024,1273513.118,0,977.370006,71348.01043,0,0,349898.4621,0,0,0,10751.07007,0,0,0,6841.590042,6841.590042,0,0,0,0,0,272686.2317,0,0,0,0,0,0,0,0,0,32253.2102,10751.07007,8796.330054,3101195.029,2548980.976,0,89918.04055,0,0,0,12705.81008,0,0,0,0,6841.590042,0,0,0,889406.7054,0,0,14660.55009,0,0,0,0,6841.590042,0,467182.8628,160288.681,78189.60048,0,0,0,0,0,73302.75045,12705.81008,32253.2102,0,0,39094.80024,0,0,0,0,0,0,0,0,20524.77013,0,251184.0915,0,0,0,0,4821366.239,0,0,58642.20036,0,0,0,12705.81008,0,0,0,376287.4523,0,7818.960048,0,96759.63059,0,324486.842,0,54732.72033,186677.6711,0,225772.4714,3975941.184,14660.55009,67438.53041,0,30206597.4,11728.44007,312758.4019,0,348921.0921,563942.4934,0,178858.7111,0,0,83076.45051,0,517028.7332,0,0,0,0,0,0,0,0,15637.9201,30298.47018,0,0,0,0,0,0,0,0,122171.2507,64862183.08,0,0,64506.42039,33230.5802,0,0,82099.0805,788737.5948,2946770.568,38117.43023,0,6841.590042,0,951958.3858,0,2580256.816,0,0,0,0,3793172.993,0,0,0,0,135854.4308,0,0,21502.14013,0,0,18570.03011,0,0,0,0,0,0,11728.44007,0,0,0,0,1554018.309,0,17592.66011,62551.68038,0,0,354785.3122,0,707615.8843,0,0,0,0,0,0,12705.81008,0,0,0,0,0,362604.2722,4886.85003,0,96759.63059,0,8796.330054,0,6841.590042,0,65483.7904,46913.76029,0,10751.07007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30298.47018,0,0,36162.69022,0,0,0,0,0,0,0,51800.61032
sample392,0,32950.46261,34684.69748,0,0,0,0,0,0,0,8671.17437,5270339.782,0,1283333.807,0,17342.34874,0,17342.34874,0,17342.34874,0,2696735.229,0,0,0,0,0,0,185563.1315,0,0,0,0,6936.939496,0,0,0,12139.64412,0,133536.0853,770000.2841,12580139.78,0,20810.81849,0,0,0,31216.22773,0,15608.11387,492522.7042,0,0,52027.04622,0,0,88445.97858,0,0,0,0,0,0,0,0,20810.81849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147409.9643,1075225.622,0,60698.22059,0,0,0,0,0,0,0,0,0,0,0,0,258400.9962,0,0,0,0,0,0,0,0,0,452635.3021,126599.1458,57229.75084,0,0,0,0,0,0,8671.17437,12139.64412,0,0,29481.99286,0,0,0,27747.75799,0,0,0,0,15608.11387,0,268806.4055,0,0,0,0,2759167.685,0,0,24279.28824,0,0,0,0,0,0,0,154346.9038,0,6936.939496,0,169955.0177,0,775202.9887,0,27747.75799,0,0,175157.7223,1397793.309,0,64166.69034,0,20753588.74,0,185563.1315,0,178626.192,112725.2668,0,124864.9109,0,0,71103.62984,0,237590.1777,0,0,0,0,0,0,0,0,0,24279.28824,0,0,0,15608.11387,10405.40924,0,0,0,15608.11387,61391914.54,1734.234874,0,43355.87185,20810.81849,0,0,50292.81135,143941.4945,912207.5438,15608.11387,0,0,0,511599.2879,0,1654460.07,0,0,0,0,2662050.532,0,0,0,0,76306.33446,3468.469748,0,0,0,0,0,13873.87899,0,0,0,0,0,0,0,0,0,0,1063085.978,0,0,39887.4021,0,0,175157.7223,0,435292.9534,0,8671.17437,0,0,0,0,12139.64412,0,0,0,0,0,249729.8219,0,0,53761.2811,0,6936.939496,0,0,0,34684.69748,15608.11387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15608.11387,60698.22059,0,0,0,0,0,26013.52311,0,0,0,29481.99286
sample393,16390.00851,36058.01872,91784.04764,0,0,0,0,0,0,0,0,15636068.12,0,1370204.711,0,22946.01191,0,39336.02042,0,32780.01701,0,4687542.433,0,0,0,0,0,0,216348.1123,0,0,0,0,0,0,0,0,0,0,150788.0783,1121076.582,21441409.13,0,75394.03913,0,0,0,65560.03403,0,22946.01191,776886.4032,0,0,177012.0919,0,0,157344.0817,0,0,0,0,0,0,0,6556.003403,16390.00851,0,0,0,0,0,118008.0613,0,0,0,0,0,0,0,0,0,13112.00681,0,0,5379200.792,1166968.606,0,91784.04764,0,0,0,0,0,0,0,0,0,0,0,0,301576.1565,0,0,0,0,0,0,0,0,0,416306.2161,104896.0544,95062.04934,0,0,0,0,0,0,0,52448.02722,0,0,42614.02212,0,0,0,0,36058.01872,0,0,0,6556.003403,0,236016.1225,0,0,0,0,4195842.178,0,0,13112.00681,0,0,0,0,0,0,0,272074.1412,0,0,0,78672.04083,0,301576.1565,0,19668.01021,124564.0647,0,226182.1174,2258543.172,0,85228.04424,0,32186698.71,0,245850.1276,0,301576.1565,324522.1684,0,154066.08,0,0,472032.245,0,180290.0936,0,0,0,0,0,0,0,0,0,0,0,0,42614.02212,0,0,0,0,0,75394.03913,93478774.52,32780.01701,0,22946.01191,19668.01021,0,0,85228.04424,370414.1923,1307922.679,52448.02722,0,0,0,626098.325,0,2579787.339,0,0,0,0,3369785.749,0,0,0,0,157344.0817,0,0,0,0,0,0,16390.00851,0,0,0,0,0,68838.03573,0,0,0,0,452364.2348,0,0,68838.03573,0,0,331078.1718,0,540870.2807,0,0,0,0,0,0,0,0,0,0,0,0,439252.228,0,0,101618.0527,0,0,0,0,0,42614.02212,45892.02382,0,0,0,0,0,0,0,0,0,0,0,0,26224.01361,0,0,0,0,0,0,0,0,75394.03913,0,0,0,0,0,0,0,0
sample394,0,53257.81305,43395.25508,0,0,0,0,0,0,0,0,3578136.032,0,2179625.312,0,21697.62754,0,69037.90581,0,49312.78986,0,2570182.608,0,0,0,0,0,0,317574.3667,0,0,0,0,5917.534784,0,0,0,0,0,108488.1377,1406400.767,25222505.76,0,76927.95219,0,0,0,65092.88262,0,17752.60435,996118.3552,0,0,55230.32465,0,0,366887.1566,0,0,0,21697.62754,0,0,0,0,11835.06957,0,0,0,0,0,124268.2305,0,0,0,0,0,0,0,0,0,0,0,0,2294030.984,1274242.49,0,151883.3928,0,0,0,0,0,0,0,0,0,0,0,0,1078963.842,0,0,15780.09276,0,0,0,0,0,0,479320.3175,112433.1609,71010.4174,0,0,9862.557973,0,0,74955.44059,15780.09276,27615.16232,0,0,0,0,0,0,0,0,0,0,0,5917.534784,0,256426.5073,0,0,0,0,3455840.314,0,0,67065.39421,0,0,0,0,0,1972.511595,0,408309.9001,0,0,0,76927.95219,0,189361.1131,0,43395.25508,311656.8319,0,110460.6493,2562292.561,0,55230.32465,0,25352691.52,0,256426.5073,0,303766.7856,540468.1769,0,124268.2305,0,0,59175.34784,0,110460.6493,0,0,0,0,0,0,19725.11595,0,0,0,0,0,0,0,0,0,0,0,90735.53335,92333267.74,31560.18551,0,29587.67392,39450.23189,0,0,98625.57973,1151946.771,1749617.784,45367.76667,0,23670.13913,0,875795.148,0,3077118.087,0,0,0,0,3244781.573,0,0,0,0,171608.5087,0,0,0,0,0,19725.11595,17752.60435,0,0,0,0,0,37477.7203,0,0,0,0,759416.9639,0,23670.13913,72982.929,0,0,412254.9233,0,455650.1783,0,15780.09276,0,0,0,0,39450.23189,0,0,0,0,0,459595.2015,5917.534784,0,142020.8348,0,21697.62754,0,5917.534784,0,114405.6725,104543.1145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13807.58116,88763.02175,0,39450.23189,0,0,0,0,0,0,0,23670.13913
