SampleID,A2,ASF356,Acetatifactor,Acidovorax,Acinetobacter,Akkermansia,Alistipes,Allobaculum,Alloprevotella,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Alteromonas,Anaerofilum,Anaerofustis,Anaeroplasma,Anaerostipes,Anaerotruncus,Anaerovoracaceae,Anaerovorax,Anoxybacillus,Arcobacteraceae,Asticcacaulis,Atopobiaceae,Bacilli,Bacillus,Bacteria,Bacteroidales,Bacteroides,Bifidobacterium,Bilophila,Blautia,Bosea,Brachybacterium,Bradyrhizobium,Brevinema,Burkholderia-Caballeronia-Paraburkholderia,Burkholderiales,Butyricicoccus,Butyricimonas,Candidatus-Arthromitus,Candidatus-Gastranaerophilales-bacterium-Zag_111,Candidatus-Saccharimonas,Candidatus-Soleaferrea,Candidatus-Stoquefichus,Caproiciproducens,Catenibacterium,Cellulosimicrobium,Cetobacterium,Chloroplast,Christensenella,Christensenella-sp.-Marseille-P2437,Christensenellaceae,Christensenellaceae-R-7-group,Clostridia,Clostridia-UCG-014,Clostridia-vadinBB60-group,Clostridium-sensu-stricto-1,Colidextribacter,Collinsella,Coprococcus,Coriobacteriaceae-UCG-002,Corynebacterium,DMER64,DNF00809,Defluviitaleaceae-UCG-011,Desmonostoc-PCC-7422,Desulfovibrio,Desulfovibrionaceae,Devosia,Dialister,Dielma,Dubosiella,Dyadobacter,Eggerthella,Eisenbergiella,Elizabethkingia,Endozoicomonas,Enterobacterales,Enterobacteriaceae,Enterococcus,Enterorhabdus,Erysipelatoclostridium,Erysipelotrichaceae,Erysipelotrichaceae-UCG-003,Escherichia-Shigella,Ethanoligenenaceae,Faecalibacterium,Faecalibaculum,Faecalitalea,Family-XIII-AD3011-group,Family-XIII-UCG-001,Firmicutes,Flavobacteriaceae,Flavobacterium,Flavonifractor,Frisingicoccus,Fusicatenibacter,Fusobacterium,GCA-900066575,Gastranaerophilales,Harryflintia,Helicobacter,Holdemanella,Incertae-Sedis,Intestinimonas,Klebsiella,Lachnoclostridium,Lachnospiraceae,Lachnospiraceae-AC2044-group,Lachnospiraceae-FCS020-group,Lachnospiraceae-NC2004-group,Lachnospiraceae-NK4A136-group,Lachnospiraceae-UCG-001,Lachnospiraceae-UCG-006,Lachnospiraceae-UCG-010,Lactobacillales,Lactobacillus,Lactococcus,Leuconostoc,Luteolibacter,Lysinibacillus,Lysobacter,Marine-Methylotrophic-Group-2,Marvinbryantia,Megamonas,Megasphaera,Methyloprofundus,Micrococcaceae,Monoglobus,Morganella,Mucilaginibacter,Mucispirillum,Muribaculaceae,Muribaculum,Mycoplasma,NK4A214-group,Negativibacillus,Nostoc-PCC-73102,Nostocaceae,Odoribacter,Oscillibacter,Oscillospiraceae,Oscillospirales,Oxalobacter,Paenarthrobacter,Paludicola,Parabacteroides,Paraprevotella,Parasutterella,Parvibacter,Pedobacter,Peptococcaceae,Peptococcus,Peptoniphilus,Peptostreptococcaceae,Porphyromonas,Prevotella,Prevotellaceae,Prevotellaceae-UCG-001,Proteus,Providencia,Pseudarthrobacter,Pseudomonas,RF39,Rhizobiaceae,Rhodococcus,Rhodospirillales,Rickettsia,Rikenella,Rikenella-sp.-Marseille-P3215,Rikenellaceae,Rikenellaceae-RC9-gut-group,Rodentibacter,Romboutsia,Roseburia,Ruminiclostridium,Ruminococcaceae,Ruminococcus,Shewanella,Sphingobium,Sphingomonas,Sphingopyxis,Streptococcus,Subdoligranulum,Subgroup-2,Tannerellaceae,Turicibacter,Tuzzerella,Tyzzerella,UBA1819,UCG-003,UCG-005,UCG-007,UCG-009,UCG-010,Vagococcus,Veillonella,Vibrio,Victivallis,Wolbachia,Xanthobacteraceae,[Acetivibrio]-ethanolgignens-group,[Clostridium]-innocuum-group,[Clostridium]-methylpentosum-group,[Eubacterium]-brachy-group,[Eubacterium]-coprostanoligenes-group,[Eubacterium]-fissicatena-group,[Eubacterium]-hallii-group,[Eubacterium]-nodatum-group,[Eubacterium]-oxidoreducens-group,[Eubacterium]-ventriosum-group,[Eubacterium]-xylanophilum-group,[Ruminococcus]-gnavus-group,[Ruminococcus]-torques-group,gut-metagenome,metagenome,mouse-gut-metagenome
sample5,0.002955221,0.000487846,0.005675901,0,0,0,0,0,0.00011258,0,0,0,0,0,0,0.013894231,0,0.000215778,0,0,0,0,0,0,0,0,0.193975101,0.000103198,0,0.179358482,0,0,0,0,0,0,0.00011258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00033774,5.62899E-05,0,0.000262686,0.010207241,0.001942003,0.008180803,0,0.000262686,0,0,0,0,0.000215778,0,0,0.00011258,0,0,0,0,0,4.69083E-05,0,0,0,0,0,0,0,0.000431556,0.000412793,0,0.000600426,0,0,0.001219615,0,0.000412793,0,0,0,0,0,0,0,0,0.004446905,0,0.000469083,3.75266E-05,0,0.006210656,0.001519828,0,0.004794026,0.071600792,0,0.002063964,0,0.087174339,0,0.001848186,0,0,0.00708315,5.62899E-05,0,0,0,0,0,0.001219615,0,0,0,0,0.000131343,0,0,0.013894231,8.44349E-05,0,0,6.56716E-05,0.003405541,0,0,0,0.011483146,0.017281009,0,0,8.44349E-05,0,0.220196827,0,0.043746658,0,0,0.042620859,0.000487846,0,0.000459701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.50532E-05,0,0,0.006266946,0,0.010282294,0.000121962,0,0,0,0,0.00011258,0,0,0.000412793,0.003977822,0.012092953,0,0,0,4.69083E-05,0,0.000328358,0.000384648,0,0,0,0,0,0,0.000741151,0,0,2.8145E-05,0,0,0,0.000478464,0,0.000234541,0.000121962,0,0,0.000234541,0,0
sample6,0.000559756,0.000144878,0.002535363,0,0,0.00018439,0,0,0.000118536,0,0,0,0,0,0,0.004287069,0,7.90243E-05,0,0,0,0,0,0,0,0,0.339211864,9.87804E-05,0,0.053341411,0,0,0,0,0,0,7.2439E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000118536,8.56097E-05,7.90243E-05,0.000395122,0.058069699,0.001218291,0.002719753,0,0,0,0,1.31707E-05,0,0.000138293,0,0,7.90243E-05,0,0,3.95122E-05,0,0,0,0,0,0,0,0.000118536,0,0,0.000869267,0.000829755,0,0.000954877,6.58536E-05,0,0.070647736,0,0.000487317,0,0,0,0,0,0.000158049,0,0,0.001086584,0,0.000217317,2.63414E-05,0,0.002798778,2.63414E-05,0,0.002522193,0.023463636,0,0.000533414,0,0.017279983,0,0.004596581,0,0,0.00072439,0.000105366,2.63414E-05,0,0,0,0,0.001303901,0,0,0,0,0.000111951,0,0,0.002041461,0.000408292,0,0,0,0.002535363,0,0,0,0.003727313,0.006203409,1.31707E-05,0,0,0,0.2020059,0,0.11836525,0,0,0.051866291,0.000210732,0,0.000125122,0,0,0,0,3.95122E-05,0,0,0,0.002462924,0,0,0,0,3.29268E-05,0,0,3.29268E-05,0,0,0.003365119,0,0.006631457,0,0,0,0,0,0.000158049,0,0,0.000111951,0.000566341,0.00495219,0,0,0,3.95122E-05,0,3.29268E-05,0.000223902,0,0,0,0,0,0,0.000217317,0,0,7.2439E-05,0,0,0,0.000388536,0,0.000223902,0.000144878,0,0,0.000256829,0,0
sample7,0.001336401,9.30406E-05,0.003941537,0,0,0.000109957,0,0,0.000118415,0,0,0,0,0,0,0.013947627,0,5.07494E-05,0,0,0,0,0,0,0,0,0.319645093,0,0,0.109720202,0,0,0,0,0,0,0.000186081,0,0,0,0,0,0,0,0,0,0.000101499,0,0,0,0.000177623,5.92076E-05,0.000101499,0.000625909,0.036818689,0.001141861,0.005286396,0,0,0,0,0,0,0.000109957,0,0,1.69165E-05,0,0,0,0,0,2.53747E-05,0,0,0,0,0,5.92076E-05,0,0.000837365,0.000160706,0,0.000634367,0,0,0.046748655,0,0.0006682,0,0,0,0,0,0,0,0,0.002588219,0,0.000389079,0,0,0.002816592,0.000372162,0,0.004093785,0.050394154,0,0.001378692,0,0.027582299,0,0.00291809,0,0,8.45823E-05,0,0,0,4.22912E-05,0,0,0.001573231,0,0,0,0,5.07494E-05,0.000414453,0,0.051933552,0.000515952,0,0,5.92076E-05,0.001733938,0,0,0,0.005058023,0.015419359,0,0,0,0,0.207598877,0,0.021712285,0,0,0.032082079,0.000321413,0,0,0,0,0,0,0,0,0,0,0.000651284,0,0,0,0,0,0,0,5.92076E-05,0,0,0.003307169,0,0.011494739,0,0,0,0,0,0.000126873,0,0,0.00014379,0.000355246,0.007595493,0,0,0,0,0,0,0.000245289,0,0,0,0,0,0,0.000169165,0,0,8.45823E-05,0,0,0,0.000592076,0,0.000566702,0.000262205,0,0,0.000490578,0,0
sample8,0.000805505,0.000589858,0.002372118,0,0,0.000152221,0,0,0.000101481,0,0,0,0,0,0,0.002143786,0,0.000171249,0,0,0,0,0,0,0,0,0.291377287,0.000114166,0,0.040256239,0,0,0,0,0,0,0.000126851,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000152221,6.97682E-05,0.000183934,0.001389021,0.010693559,0.004167063,0.003133226,0,0,0,0,0,0,0.000241017,0,0,5.07405E-05,0,0,0,0,0,4.43979E-05,0,0,0,0,0.000101481,0,0,0.000627914,0.000215647,0,0.000583516,0.000126851,4.43979E-05,0.129400945,0,0.000583516,0,0,0,0,0,0.000374211,0,0,0.001826658,0,0.000342498,0,0,0.003266419,0.000691339,0,0.001966194,0.024406178,0,0.000596201,0,0.037592364,0,0.002898551,0,0,0.000780135,0.000101481,0,0,0,0,0,0.001427076,0,0,0,0,9.51384E-05,0.001109948,0,0.04033235,0.00054546,0,0,0,0.001636381,0,0,0,0.006532839,0.011232677,0,0,0,0,0.206196683,0,0.0883392,0,0,0.055541813,0.000285415,0,0,0,0,0,0,0,0,0,0,0.00106555,0,0,0,0,0,0,0,5.07405E-05,0,3.80554E-05,0.002213554,0,0.010617448,0.000145879,0,1.90277E-05,0,0,0.000139536,0,0,0.000190277,0.000919671,0.003380585,0,0,0,5.70831E-05,0,0.000570831,0.000475692,0,0,0,0,0,0,0.000190277,0,0,2.53702E-05,3.17128E-05,0,0,0.000266388,0,0.0002981,0.000171249,0,0,0.000995782,0,0
sample9,0.001111872,0.000400274,0.000595963,0,0,0.000133425,0,0,7.11598E-05,0,0,0,0,0,0,0.006760183,0,9.78447E-05,0,4.44749E-05,0,0,0,0,0,0,0.392099481,0,0,0.094384601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000222374,0,0.000133425,0.000782758,0.019711269,0.003353406,0.002543963,0,0,0,0,0,0,0.000257954,0,0,3.55799E-05,0,0,0,0,0,0,0,0,7.11598E-05,0,4.44749E-05,0,0,0.000978447,2.66849E-05,0,0.000507014,0.00010674,0,0.030340767,0,0.000507014,0,0,0,0,0,0.000275744,0,0,0.001289772,0,0.000169005,3.55799E-05,0,0.001547726,0,0,0.002490594,0.034565881,0,0.000587068,0,0.01928431,0,0.003059872,0,0,6.22648E-05,0,0,0,0,0,0,0.000578174,0,0,0,0,0.000115635,0,0,0.078640492,0.000649333,0,5.33699E-05,0,0.001218612,0,0,0,0.006955872,0.012266173,0,3.55799E-05,0,0,0.179091467,0,0.043549807,0,0,0.041672967,0.00016011,0,0.000133425,0,0,0,0,4.44749E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002303799,0,0.006662338,0,0,0,0,0,0.000151215,0,0,0,0.000186795,0.004234009,0,0,0,0,0,0.000426959,0.000364694,0,0,0,0,0,0,0.000266849,0,0,0,0.000115635,0,0,0.000498119,0,0.00016011,0,0,0,0.000773863,0,0
sample10,0.002147408,0.0002239,0.002086344,0,0,0.000101773,0,0,0.000122127,0,0,0,0,0,0,0.018695679,0,4.07092E-05,0,0,0,0,0,0,0,0,0.29188463,0.00011195,0,0.176840563,0,0,0,0.000295141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07092E-05,0,0,0.000702233,0.035661218,0.001526593,0.010523316,0,0,0,0,0,0,8.14183E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213723,0.000173014,0,0.0002239,5.08864E-05,0,0.000559751,3.05319E-05,0,0.050326691,0,0.000152659,0,0,0,0,0,0,0,0,0.002473081,0,0.000549574,0,0,0.00289035,0.00048851,0,0.008355554,0.052077185,0,0.000641169,0,0.013627389,0,0.00518024,0,0,0.000763297,0,0,0,0,0,0,0.000437623,0,0,0,0,0,0,0,0.03764579,0.00082436,0,0,0,0.003470455,0,0,2.03546E-05,0.010075515,0.020873618,9.15956E-05,0,7.1241E-05,0,0.1360907,0,0.042612306,0,0,0.03524395,0.000264609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004854567,0,0.015815506,0,0,0,0,3.05319E-05,0.000132305,0,0,0,0.00011195,0.010055161,0,0,0,0,0,0.000213723,0.000101773,0,0,0,0,0,0,0.000590283,0,0,2.03546E-05,0,0,0,0.000152659,0,0.000101773,0,0,0,0.000234078,0,0
sample11,0.000283334,8.50003E-05,0.001558339,0,0,6.61113E-05,0,0,9.44448E-05,0,0,0,0,0,0,0.004835572,0,0.000103889,0,2.83334E-05,0,0,0,0,0,0,0.36780567,0.000519446,2.83334E-05,0.031582327,0,0,0,0.000122778,0,0,8.50003E-05,0,0,0,0,0,0,0,3.77779E-05,0,0,0,0,0,9.44448E-05,5.66669E-05,0,0.001388338,0.012570597,0.007848359,0.004391681,0,0,0,0,0,0,0.000680002,0,0,0,0,0,4.72224E-05,0,0,0,0,0,0,0,5.66669E-05,0.000255001,0,0.001454449,7.55558E-05,0,0.002757787,6.61113E-05,7.55558E-05,0.000982225,0,0.000642224,0,0,0,0,0,0.000141667,0,0,0.00189834,0,0.000160556,0,0,0.00234223,0.000170001,0,0.001123893,0.020503957,0,0.000481668,0,0.009057252,0,0.003494456,4.72224E-05,0,0.005780019,0,0,0,9.44448E-05,0,0,0.001275004,0,0,0,0,4.72224E-05,0,0,0.007999471,0.000472224,0,9.44448E-05,7.55558E-05,0.001123893,0,0,0,0.010502257,0.011531705,0,0,0,0.000236112,0.321981073,0,0.083394722,0,0,0.042632364,0.000264445,0,0.000557224,0,0,0,0,0,0,0,0,0.00198334,0,0,0,0,0,0,0,0.000132223,0,0.000160556,0.002210007,0,0.012060596,0,0,9.44448E-05,0,0,0.000160556,0,0,0.000330557,0.006516688,0.005827242,0,0,0,0,0,0.000236112,0.000500557,0,0,0,0,0,0,0.000170001,0,0,5.66669E-05,0,0,0.000103889,0.00035889,0,0.000453335,0,0,0,0.000481668,0,0
sample12,0.000471572,0,0.00191844,0,0,0.000192916,0,0,7.50228E-05,0,0,0,0,0,0,0.006312631,0,0.000332244,0,0,0,0,0,0,0,0,0.284432774,0.000225068,3.21526E-05,0.088784095,0,0,0,0,0,0,8.57403E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000321526,0,0.000150046,0.000760945,0.056942286,0.003686834,0.005658861,0,0,0,0,0,0,0.000375114,0,0,0,0,0,8.57403E-05,0,0,0,0,0,0,0,0,5.35877E-05,0,0.000589465,0.000257221,0,0.00282943,0,0,0.001007449,0,0.000675205,0,0,0,0,0,0,0,0,0.001693371,0,8.57403E-05,0,0,0.002454316,0,0,0.00135041,0.035978779,0,0.001929157,0,0.032077595,0,0.002850865,0,0,0.008263223,0.000150046,0,0,0,0,0,0.001993462,0,0,0,0,0,0,0,0.002250683,0.001018166,0,7.50228E-05,0,0.001189647,0,0,0,0.0087991,0.012378758,0,0,0,0.00012861,0.341085687,0,0.014575853,0,0,0.048947002,0.000300091,0,0,0,0,0,0,0.000321526,0,0,0,0.000107175,0,0,0,5.35877E-05,0,0,0,9.64579E-05,0,0,0.000417984,0,0.008616902,0,0,4.28702E-05,0,0,0.000150046,0,0,0,0.001811264,0.008638337,0,0,0,7.50228E-05,0,0.000900273,0.000439419,0,0,0,0,0,0,0.000300091,0,0,7.50228E-05,0,0,0,0.000943143,0,0.000471572,0.000225068,0,0,0.000439419,0,0
sample13,0.000660237,0,0.000385138,0,0,0.000141479,0,0,6.28797E-05,0,0,0,0,0,0,0.003033947,0,0,0,0,0,0,0,0,0,0,0.263363909,7.85997E-05,2.35799E-05,0.047788598,0,0,0,9.43196E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.64596E-05,0,3.14399E-05,0.001029656,0.051302004,0.001792072,0.002114331,0,0,0,0,0,0,0.000204359,0,0,0,0,0,0,0,0,3.92998E-05,0,0,0,0,7.85997E-06,5.50198E-05,0,0.000172919,0.00010218,0,0.001571993,0,0,0.199187279,0,0.000416578,0,0,0,0,0,0,0,0,0.000990356,0,9.43196E-05,7.07397E-05,0,0.000448018,0.000259379,0,0.000974636,0.01905256,0,0.0001179,0,0.04276608,0,0.000793857,0,0,0.005069679,0,0,0,0,0,0,0.000738837,0,0,0,0,0.000243659,0,0,0.001186855,0.000337979,0,0,0,0.001792072,0,0,0,0.00718401,0.00482602,0,1.57199E-05,0,0,0.258137031,0,0.022565965,0,0,0.039881472,0.0001179,0,0,0,0,0,0,7.85997E-06,0,0,0,0.000746697,0,0,0,0,0,0,0,4.71598E-05,0,0,0.000565918,0,0.011082553,0,0,0,0,0,0.00011004,6.28797E-05,0,0,0.001469814,0.003057527,0,0,0,3.14399E-05,0,0.000133619,0.000479458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000282959,0,0.000157199,0.000353699,0,0,0,0,0
sample14,0.000525158,0.000170321,0.008303172,0,0,0.000439997,0,0,0,0,0,0,0,0,0,0.013341849,0,0.000113548,0,4.25804E-05,0,0,0,0.000113548,0,0,0.23108367,0.000255482,0,0.219842453,0,0,0,0,0,0,0.000184515,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000227095,5.67738E-05,0.000113548,0.002171599,0.036164928,0.001632248,0.012518629,0,0,0,0,0,0,0.000127741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002384501,0,0,0.000979349,0,0.00032645,0,0,0,0,0,0,0,0,0.005436094,0,0.000581932,0,0,0.002569016,0.001277411,0,0.004329004,0.074586616,0,0.000283869,0,0.047108083,0,0.001220637,0,0,0.001419346,0,0,0,0,0,0,0.000255482,0,0,0,0,5.67738E-05,0,0,0.005563835,0.000269676,0,0,0,0.003974168,0,0,0,0.035540416,0.028826911,0,0,0,0,0.185437513,0,0.028514655,0,0,0.010730253,0.000638706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000113548,0,0,0.001618054,0,0.012206373,0,0,0,0,0,0.000212902,0,0,0.000539351,0.0015187,0.012433468,0,0,0,0.000113548,0,0,0,0,0,0,0,0,0,0.000468384,0,0,0,0.000113548,0,0,0.000298063,0,0.000170321,0.000198708,0,0,0.000255482,0,0
sample15,0.000849541,0.000234979,0.001915986,0,0,0.000180753,0,0,0,0,0,0,0,0,0,0.00399465,0,9.03767E-05,0,0,0,0,0,0,0,0,0.216361796,0.001156822,0,0.065143518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000144603,0.000198829,9.03767E-05,0.003018581,0.034180464,0.017587304,0.004591136,0,0,0,0,0,0,0.000433808,0,0,0,0,0,0,0,0,0.000180753,0,0,0,0,0,0.000234979,0,0.000939918,0.000759164,0,0.001211048,0,0,0.000994144,0,0.000668788,0,0,0,0,0,0,0,0,0.001771383,0,0.000198829,0,0,0.002078664,0.000578411,0,0.002620924,0.023823295,0,0.000686863,0,0.034867327,0,0.001427952,0,0,0.016936592,0,0,0,0,0,0,0.002440171,0,0,0.000198829,0,0.000180753,0,0,0.001536404,0.000162678,0,0,0,0.004663437,0,0,3.61507E-05,0.005332225,0.013936086,0,0,0.000126527,0,0.311076567,0,0.11790543,0,0,0.076205625,0.000379582,0,0,0,0,0,0,0,0,0,0,0.000144603,0,0,0,0,0,0,0,0.000126527,0,0,0.002223267,0,0.00883884,0,0,0,0,0,0.000108452,0,0,0,0.006525197,0.005024944,0,0,0,0.000126527,0,0.000180753,0.000668788,0,0,0,0,0,0,0.000198829,0,0,0,0,0,0,0.000596486,0,0.000469959,0,0,0,0.000433808,0,0
sample16,0.000764815,4.73082E-05,0.001703094,0,0,0.000189233,0,0,8.67316E-05,0,0,0,0,0,0,0.003816192,0,0,0,0,0,0,0,0,0,0,0.266699782,8.67316E-05,0,0.069748005,0,0,0,4.73082E-05,0,0,0,0,0,1.57694E-05,0,0,0,0,0,0,0,0,0,0,6.30776E-05,7.09622E-05,0,0.000378465,0.011779733,0.000701738,0.003350995,0,0,0,0,0,0,0,0,0,0,0,4.73082E-05,0,0,0,0,0,2.36541E-05,0,0,0,0,0,0.000244426,0.000323272,0,0.000449428,0,0,0.321072634,0,0.00013404,0,0,0,0,0,0,0,0,0.001001356,0,0.000299618,3.15388E-05,0,0.002404832,0,0,0.002822721,0.022242722,0,0.000291734,0,0.018095373,0,0.001758287,0,0,0.000110386,3.15388E-05,0,0,9.46163E-05,0,0,0.000315388,0,0,0,0,7.09622E-05,0,0,0.000914625,0.000260195,0,0,0,0.002270792,0,0,0,0.002696565,0.005732173,0,0,0,0,0.16670609,0,0.063842369,0,0,0.013112247,0.000102501,0,0,0,0,0,0,0,0,0,0,0.000346927,0,0,0,0,0,0,0,4.73082E-05,0,0,0.002854259,0,0.004234081,6.30776E-05,0,7.09622E-05,0,0,0.000205002,0,0,0,0.000110386,0.004486391,0,0,0,0,0,0,6.30776E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.09622E-05,0,0.000181348,4.73082E-05,0,0,0.000165579,0,0
sample17,0.001454332,6.37865E-05,0.001868944,0,0,7.01651E-05,4.46505E-05,0,0.000165845,0,0,0,0,0,0,0.003578422,0,5.10292E-05,0,0,0,0,0,0,0.000338068,0,0.285476453,5.10292E-05,0,0.069482628,0,0,0,0.000165845,0,0,4.46505E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18932E-05,6.37865E-05,3.18932E-05,0.00269179,0.029590554,0.002149605,0.002615246,0,8.93011E-05,0,0,0,0,0.00014033,0,0,6.37865E-05,0,0,0,0,0,0,0,0,0,6.37865E-06,6.37865E-05,9.56797E-05,0,0.00037634,9.56797E-05,0,0.000433748,0,0,0.212236801,0,0.000210495,0,0,0,0,0,0,0,0,0.001524497,0,8.93011E-05,0,0,0.00184343,0.000338068,0,0.001817915,0.025195665,0,0.000975933,0,0.028474291,0,0.001486225,3.82719E-05,0,9.56797E-05,0,0,0,0,0,0,0.000535807,0,0,4.46505E-05,0,0.000261525,0,0,0.001071613,0.000440127,0,0,2.55146E-05,0.00047202,0,0,0,0.005466503,0.010142053,0,0,8.29224E-05,0,0.228872319,0,0.018396025,0,0,0.046442946,0.000172224,0,0,0,0,0,0,0,3.82719E-05,0,0,0.000172224,0,0,0,0,0,0,0,3.82719E-05,0,0,0.001766886,0,0.005472881,0.00014033,0,0,0,0,0.000102058,4.46505E-05,0,0.000172224,0.000408234,0.002379236,0,0,0,0,0,0,0.000325311,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01651E-05,0,0.000172224,0.000408234,0,0,0.00014033,0,0
sample18,0.000718335,6.53031E-05,0.002834156,0,0,0,0,5.22425E-05,7.83638E-05,0,0,0,0,0,0,0.001541154,0,3.91819E-05,0,0.000104485,0,0,1.30606E-05,0,0,0,0.287072591,0.000104485,0,0.035459603,0,0,0,0,0,0,0.000182849,0,0,0,0,0,0,0,0,0,0,0,0,0,9.14244E-05,6.53031E-05,0,0.000783638,0.002586004,0.004767129,0.001684821,0,0,0,0,0,0,0.000156728,0,0,9.14244E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000509364,0.000117546,0,0.001110153,0,0,0.216741112,0,0.000431001,0,0,0,0,0,0.000444061,0,0,0.000862001,0,0,7.83638E-05,0,0.001201578,0.000522425,0,0.001149335,0.014458115,0,0.000300394,0,0.029007654,0,0.001162396,0,0,0.001684821,0,0,0,0,0,0,0.000888123,0,0,0,0,3.91819E-05,0,0,0.001201578,0,0,0,0,0.001136275,0,0,0,0.00250764,0.005772797,0,0,0,0,0.2905859,0,0.038437427,0,0,0.040004702,9.14244E-05,0,0.000300394,0,0,0,0,0,0,0,0,0.000953426,0,0,0,0,0,0,0,0,0,0,0.00103179,0,0.004610401,0,0,0,0,0,0.000156728,0,0,0,0.00041794,0.001802367,0,0,0,3.91819E-05,0,0.000339576,0.000222031,0,0,0,0,0,0,0.000156728,0,0,0,0,0,0,0.000222031,0,0.000222031,0,0,0,0.000587728,0,0
sample19,0.001147829,0.000200669,0.000658196,0,0,0.000144482,0,0,0.000216723,0,0,0,0,0,0,0.00196656,0,0,0,0.000152509,0,0,0,0.000104348,0,0,0.323302537,0.000144482,0,0.103320678,0,0,0,0,0,0,0.000112375,0,0,0,4.81607E-05,0,0,0,0,0,0,0,0,0,0.000184616,0.000120402,0,0.004631451,0.009856883,0.001412713,0.004992655,0,0,0,0,0,0,0.000184616,0,0,5.61874E-05,0,0,0,0,0,0,0,0,0,0,6.42142E-05,6.42142E-05,0,0.000208696,4.01339E-05,0,0.000602008,0,0,0.187666054,0,0.000513714,0,0,0,0,0,0.000561874,0,0,0.001653516,0,0.000104348,0,0,0.002135123,0.000762544,0,0.003066229,0.030180683,0,0.000770571,0,0.027355257,0,0.000826758,0,0,0.00219131,7.2241E-05,0,0,0,0,0,0.000409366,0,0,0,0,8.82946E-05,0,0,0.013990673,0.00027291,0,0,0,0.00072241,0,0,0,0.011221435,0.014488333,0,3.21071E-05,4.01339E-05,0,0.194978448,0,0.01985022,0,0,0.016503054,0.000192643,0,0,0,0,0,0,0,0,0,0,0.000168562,0,0,0,0,1.60536E-05,0,0,0,0,0,0.001645489,0,0.007055537,0,0,0,0,0,5.61874E-05,0,0,0.000602008,0.000417392,0.003652184,0,0,0,0,0,0.000337125,0.000200669,0,0,0,0,0,0,0.000192643,0,0,0,7.2241E-05,0,0,0.000144482,0,0.000345151,0.000152509,0,0,0.000353178,0,0
sample20,0.000401754,0,0.000282083,0,0,0.000128219,0,0,9.40275E-05,0,0,0,0,0,0,0.002196825,0,0,0,0,0,0,0,0,0,0,0.253669211,0.000119671,0,0.064930291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41918E-05,0,0,0.00158992,0.017412191,0.001983126,0.003214032,0,0,0,0,0,0,0.000170959,0,0,6.83837E-05,0,0,0,0,0,0,0,0,0,0,5.98357E-05,0,0,0.000367562,8.54796E-05,0,0.001760879,0,0,0.328463846,0,0.000179507,0,0,0,0,0,0.000128219,0,0,0.001119783,0,0.000102575,4.27398E-05,0,0.001333481,0.000222247,0,0.001666852,0.012847581,0,0.000188055,0,0.005804064,0,0.001145426,0,0,0.003983349,4.27398E-05,0,0,0,0,0,0.000726576,0,0,0,0,0,0,0,0.001051399,0.000529973,0,5.98357E-05,5.12877E-05,0.001863455,0,0,0,0.004872336,0.008146204,0,0,0,0,0.188345714,0,0.050142324,0,0,0.020463812,0.000145315,0,0,0,0,0,0,0,0,0,0,0.001196714,0,0,0,0,3.41918E-05,0,0,2.56439E-05,0,0,0.003154197,0,0.007864122,4.27398E-05,0,0,0,0,0,0,0,0,0.000393206,0.004162856,0,0,0,0,0,0.000102575,0.000128219,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000205151,0,0.000188055,0,0,0,0.000264987,0,0
